Using device: cuda
Path to dataset files: /home/airhust/.cache/kagglehub/datasets/sumanthvrao/daily-climate-time-series-data/versions/3
Train samples: 1448, Test samples: 100
Epoch 472 | train MSE 0.0093 | test MSE 0.3300
Epoch 473 | train MSE 0.0100 | test MSE 0.3405
Epoch 474 | train MSE 0.0092 | test MSE 0.3496
Epoch 475 | train MSE 0.0097 | test MSE 0.3336
Epoch 476 | train MSE 0.0092 | test MSE 0.3574
Epoch 477 | train MSE 0.0096 | test MSE 0.3429
Epoch 478 | train MSE 0.0100 | test MSE 0.3381
Epoch 479 | train MSE 0.0092 | test MSE 0.3315
Epoch 480 | train MSE 0.0094 | test MSE 0.3602
Epoch 481 | train MSE 0.0095 | test MSE 0.3506
Epoch 482 | train MSE 0.0087 | test MSE 0.3554
Epoch 483 | train MSE 0.0087 | test MSE 0.3485
Epoch 484 | train MSE 0.0094 | test MSE 0.3432
Epoch 485 | train MSE 0.0092 | test MSE 0.3360
Epoch 486 | train MSE 0.0094 | test MSE 0.3625
Epoch 487 | train MSE 0.0100 | test MSE 0.3444
Epoch 488 | train MSE 0.0103 | test MSE 0.3434
Epoch 489 | train MSE 0.0098 | test MSE 0.3332
Epoch 490 | train MSE 0.0110 | test MSE 0.3702
Epoch 491 | train MSE 0.0103 | test MSE 0.3632
Epoch 492 | train MSE 0.0101 | test MSE 0.3259
Epoch 493 | train MSE 0.0102 | test MSE 0.3555
Epoch 494 | train MSE 0.0093 | test MSE 0.3330
Epoch 495 | train MSE 0.0095 | test MSE 0.3332
Epoch 496 | train MSE 0.0093 | test MSE 0.3452
Epoch 497 | train MSE 0.0091 | test MSE 0.3448
Epoch 498 | train MSE 0.0084 | test MSE 0.3429
Epoch 499 | train MSE 0.0081 | test MSE 0.3286
Epoch 500 | train MSE 0.0084 | test MSE 0.3615
Epoch 501 | train MSE 0.0089 | test MSE 0.3408
Epoch 502 | train MSE 0.0085 | test MSE 0.3338
Epoch 503 | train MSE 0.0091 | test MSE 0.3562
Epoch 504 | train MSE 0.0098 | test MSE 0.3419
Epoch 505 | train MSE 0.0082 | test MSE 0.3279
Epoch 506 | train MSE 0.0082 | test MSE 0.3335
Epoch 507 | train MSE 0.0076 | test MSE 0.3548
Epoch 508 | train MSE 0.0079 | test MSE 0.3290
Epoch 509 | train MSE 0.0079 | test MSE 0.3395
Epoch 510 | train MSE 0.0082 | test MSE 0.3357
Epoch 511 | train MSE 0.0077 | test MSE 0.3295
Epoch 512 | train MSE 0.0080 | test MSE 0.3592
Epoch 513 | train MSE 0.0072 | test MSE 0.3321
Epoch 514 | train MSE 0.0073 | test MSE 0.3483
Epoch 515 | train MSE 0.0078 | test MSE 0.3416
Epoch 516 | train MSE 0.0075 | test MSE 0.3483
Epoch 517 | train MSE 0.0071 | test MSE 0.3242
Epoch 518 | train MSE 0.0074 | test MSE 0.3596
Epoch 519 | train MSE 0.0071 | test MSE 0.3389
Epoch 520 | train MSE 0.0075 | test MSE 0.3365
Epoch 521 | train MSE 0.0084 | test MSE 0.3548
Epoch 522 | train MSE 0.0090 | test MSE 0.3352
Epoch 523 | train MSE 0.0080 | test MSE 0.3464
Epoch 524 | train MSE 0.0086 | test MSE 0.3364
Epoch 525 | train MSE 0.0078 | test MSE 0.3406
Epoch 526 | train MSE 0.0074 | test MSE 0.3376
Epoch 527 | train MSE 0.0069 | test MSE 0.3331
Epoch 528 | train MSE 0.0073 | test MSE 0.3662
Epoch 529 | train MSE 0.0072 | test MSE 0.3319
Epoch 530 | train MSE 0.0066 | test MSE 0.3395
Epoch 531 | train MSE 0.0070 | test MSE 0.3604
Epoch 532 | train MSE 0.0068 | test MSE 0.3337
Epoch 533 | train MSE 0.0069 | test MSE 0.3439
Epoch 534 | train MSE 0.0065 | test MSE 0.3279
Epoch 535 | train MSE 0.0064 | test MSE 0.3590
Epoch 536 | train MSE 0.0070 | test MSE 0.3277
Epoch 537 | train MSE 0.0067 | test MSE 0.3397
Epoch 538 | train MSE 0.0069 | test MSE 0.3576
Epoch 539 | train MSE 0.0072 | test MSE 0.3239
Epoch 540 | train MSE 0.0070 | test MSE 0.3318
Epoch 541 | train MSE 0.0064 | test MSE 0.3526
Epoch 542 | train MSE 0.0065 | test MSE 0.3358
Epoch 543 | train MSE 0.0063 | test MSE 0.3476
Epoch 544 | train MSE 0.0064 | test MSE 0.3382
Epoch 545 | train MSE 0.0063 | test MSE 0.3548
Epoch 546 | train MSE 0.0064 | test MSE 0.3395
Epoch 547 | train MSE 0.0065 | test MSE 0.3475
Epoch 548 | train MSE 0.0062 | test MSE 0.3276
Epoch 549 | train MSE 0.0063 | test MSE 0.3419
Epoch 550 | train MSE 0.0057 | test MSE 0.3413
Epoch 551 | train MSE 0.0061 | test MSE 0.3419
Epoch 552 | train MSE 0.0060 | test MSE 0.3414
Epoch 553 | train MSE 0.0062 | test MSE 0.3338
Epoch 554 | train MSE 0.0063 | test MSE 0.3393
Epoch 555 | train MSE 0.0061 | test MSE 0.3458
Epoch 556 | train MSE 0.0065 | test MSE 0.3303
Epoch 557 | train MSE 0.0060 | test MSE 0.3301
Epoch 558 | train MSE 0.0060 | test MSE 0.3337
Epoch 559 | train MSE 0.0058 | test MSE 0.3474
Epoch 560 | train MSE 0.0060 | test MSE 0.3214
Epoch 561 | train MSE 0.0061 | test MSE 0.3381
Epoch 562 | train MSE 0.0067 | test MSE 0.3327
Epoch 563 | train MSE 0.0061 | test MSE 0.3479
Epoch 564 | train MSE 0.0057 | test MSE 0.3434
Epoch 565 | train MSE 0.0057 | test MSE 0.3466
Epoch 566 | train MSE 0.0057 | test MSE 0.3521
Epoch 567 | train MSE 0.0056 | test MSE 0.3393
Epoch 568 | train MSE 0.0054 | test MSE 0.3279
Epoch 569 | train MSE 0.0056 | test MSE 0.3383
Epoch 570 | train MSE 0.0055 | test MSE 0.3494
Epoch 571 | train MSE 0.0053 | test MSE 0.3321
Epoch 572 | train MSE 0.0057 | test MSE 0.3473
Epoch 573 | train MSE 0.0052 | test MSE 0.3325
Epoch 574 | train MSE 0.0057 | test MSE 0.3392
Epoch 575 | train MSE 0.0059 | test MSE 0.3523
Epoch 576 | train MSE 0.0054 | test MSE 0.3280
Epoch 577 | train MSE 0.0058 | test MSE 0.3458
Epoch 578 | train MSE 0.0056 | test MSE 0.3473
Epoch 579 | train MSE 0.0052 | test MSE 0.3277
Epoch 580 | train MSE 0.0053 | test MSE 0.3413
Epoch 581 | train MSE 0.0057 | test MSE 0.3385
Epoch 582 | train MSE 0.0056 | test MSE 0.3440
Epoch 583 | train MSE 0.0056 | test MSE 0.3280
Epoch 584 | train MSE 0.0058 | test MSE 0.3433
Epoch 585 | train MSE 0.0057 | test MSE 0.3351
Epoch 586 | train MSE 0.0057 | test MSE 0.3486
Epoch 587 | train MSE 0.0055 | test MSE 0.3400
Epoch 588 | train MSE 0.0056 | test MSE 0.3393
Epoch 589 | train MSE 0.0051 | test MSE 0.3311
Epoch 590 | train MSE 0.0053 | test MSE 0.3436
Epoch 591 | train MSE 0.0057 | test MSE 0.3398
Epoch 592 | train MSE 0.0059 | test MSE 0.3181
Epoch 593 | train MSE 0.0061 | test MSE 0.3364
Epoch 594 | train MSE 0.0062 | test MSE 0.3439
Epoch 595 | train MSE 0.0062 | test MSE 0.3216
Epoch 596 | train MSE 0.0057 | test MSE 0.3285
Epoch 597 | train MSE 0.0058 | test MSE 0.3513
Epoch 598 | train MSE 0.0055 | test MSE 0.3468
Epoch 599 | train MSE 0.0056 | test MSE 0.3370
Epoch 600 | train MSE 0.0064 | test MSE 0.3251
Epoch 601 | train MSE 0.0065 | test MSE 0.3542
Epoch 602 | train MSE 0.0063 | test MSE 0.3464
Epoch 603 | train MSE 0.0065 | test MSE 0.3138
Epoch 604 | train MSE 0.0068 | test MSE 0.3505
Epoch 605 | train MSE 0.0059 | test MSE 0.3332
Epoch 606 | train MSE 0.0056 | test MSE 0.3252
Epoch 607 | train MSE 0.0060 | test MSE 0.3467
Epoch 608 | train MSE 0.0055 | test MSE 0.3425
Epoch 609 | train MSE 0.0056 | test MSE 0.3281
Epoch 610 | train MSE 0.0048 | test MSE 0.3320
Epoch 611 | train MSE 0.0051 | test MSE 0.3459
Epoch 612 | train MSE 0.0048 | test MSE 0.3257
Epoch 613 | train MSE 0.0048 | test MSE 0.3428
Epoch 614 | train MSE 0.0050 | test MSE 0.3482
Epoch 615 | train MSE 0.0052 | test MSE 0.3327
Epoch 616 | train MSE 0.0053 | test MSE 0.3398
Epoch 617 | train MSE 0.0052 | test MSE 0.3213
Epoch 618 | train MSE 0.0051 | test MSE 0.3444
Epoch 619 | train MSE 0.0053 | test MSE 0.3353
Epoch 620 | train MSE 0.0048 | test MSE 0.3597
Epoch 621 | train MSE 0.0047 | test MSE 0.3228
Epoch 622 | train MSE 0.0050 | test MSE 0.3229
Epoch 623 | train MSE 0.0050 | test MSE 0.3383
Epoch 624 | train MSE 0.0054 | test MSE 0.3220
Epoch 625 | train MSE 0.0053 | test MSE 0.3284
Epoch 626 | train MSE 0.0055 | test MSE 0.3290
Epoch 627 | train MSE 0.0056 | test MSE 0.3137
Epoch 628 | train MSE 0.0048 | test MSE 0.3512
Epoch 629 | train MSE 0.0049 | test MSE 0.3422
Epoch 630 | train MSE 0.0055 | test MSE 0.3203
Epoch 631 | train MSE 0.0054 | test MSE 0.3308
Epoch 632 | train MSE 0.0050 | test MSE 0.3383
Epoch 633 | train MSE 0.0052 | test MSE 0.3154
Epoch 634 | train MSE 0.0057 | test MSE 0.3176
Epoch 635 | train MSE 0.0049 | test MSE 0.3422
Epoch 636 | train MSE 0.0053 | test MSE 0.3261
Epoch 637 | train MSE 0.0047 | test MSE 0.3290
Epoch 638 | train MSE 0.0045 | test MSE 0.3463
Epoch 639 | train MSE 0.0045 | test MSE 0.3107
Epoch 640 | train MSE 0.0044 | test MSE 0.3224
Epoch 641 | train MSE 0.0043 | test MSE 0.3363
Epoch 642 | train MSE 0.0044 | test MSE 0.3233
Epoch 643 | train MSE 0.0041 | test MSE 0.3334
Epoch 644 | train MSE 0.0046 | test MSE 0.3214
Epoch 645 | train MSE 0.0047 | test MSE 0.3243
Epoch 646 | train MSE 0.0052 | test MSE 0.3388
Epoch 647 | train MSE 0.0046 | test MSE 0.3287
Epoch 648 | train MSE 0.0044 | test MSE 0.3518
Epoch 649 | train MSE 0.0045 | test MSE 0.3363
Epoch 650 | train MSE 0.0045 | test MSE 0.3227
Epoch 651 | train MSE 0.0043 | test MSE 0.3326
Epoch 652 | train MSE 0.0042 | test MSE 0.3510
Epoch 653 | train MSE 0.0041 | test MSE 0.3249
Epoch 654 | train MSE 0.0041 | test MSE 0.3327
Epoch 655 | train MSE 0.0041 | test MSE 0.3381
Epoch 656 | train MSE 0.0047 | test MSE 0.3280
Epoch 657 | train MSE 0.0043 | test MSE 0.3265
Epoch 658 | train MSE 0.0042 | test MSE 0.3334
Epoch 659 | train MSE 0.0042 | test MSE 0.3389
Epoch 660 | train MSE 0.0041 | test MSE 0.3316
Epoch 661 | train MSE 0.0039 | test MSE 0.3364
Epoch 662 | train MSE 0.0039 | test MSE 0.3295
Epoch 663 | train MSE 0.0040 | test MSE 0.3401
Epoch 664 | train MSE 0.0039 | test MSE 0.3333
Epoch 665 | train MSE 0.0041 | test MSE 0.3317
Epoch 666 | train MSE 0.0039 | test MSE 0.3461
Epoch 667 | train MSE 0.0040 | test MSE 0.3298
Epoch 668 | train MSE 0.0037 | test MSE 0.3341
Epoch 669 | train MSE 0.0036 | test MSE 0.3348
Epoch 670 | train MSE 0.0039 | test MSE 0.3322
Epoch 671 | train MSE 0.0039 | test MSE 0.3396
Epoch 672 | train MSE 0.0039 | test MSE 0.3185
Epoch 673 | train MSE 0.0040 | test MSE 0.3504
Epoch 674 | train MSE 0.0042 | test MSE 0.3180
Epoch 675 | train MSE 0.0041 | test MSE 0.3273
Epoch 676 | train MSE 0.0042 | test MSE 0.3398
Epoch 677 | train MSE 0.0039 | test MSE 0.3182
Epoch 678 | train MSE 0.0042 | test MSE 0.3477
Epoch 679 | train MSE 0.0039 | test MSE 0.3290
Epoch 680 | train MSE 0.0041 | test MSE 0.3423
Epoch 681 | train MSE 0.0039 | test MSE 0.3198
Epoch 682 | train MSE 0.0040 | test MSE 0.3186
Epoch 683 | train MSE 0.0041 | test MSE 0.3346
Epoch 684 | train MSE 0.0038 | test MSE 0.3403
Epoch 685 | train MSE 0.0040 | test MSE 0.3230
Epoch 686 | train MSE 0.0038 | test MSE 0.3263
Epoch 687 | train MSE 0.0039 | test MSE 0.3305
Epoch 688 | train MSE 0.0037 | test MSE 0.3254
Epoch 689 | train MSE 0.0040 | test MSE 0.3361
Epoch 690 | train MSE 0.0037 | test MSE 0.3466
Epoch 691 | train MSE 0.0042 | test MSE 0.3046
Epoch 692 | train MSE 0.0044 | test MSE 0.3433
Epoch 693 | train MSE 0.0046 | test MSE 0.3368
Epoch 694 | train MSE 0.0048 | test MSE 0.3063
Epoch 695 | train MSE 0.0049 | test MSE 0.3785
Epoch 696 | train MSE 0.0052 | test MSE 0.3312
Epoch 697 | train MSE 0.0046 | test MSE 0.3356
Epoch 698 | train MSE 0.0041 | test MSE 0.3417
Epoch 699 | train MSE 0.0048 | test MSE 0.3308
Epoch 700 | train MSE 0.0044 | test MSE 0.3542
Epoch 701 | train MSE 0.0044 | test MSE 0.3269
Epoch 702 | train MSE 0.0047 | test MSE 0.3441
Epoch 703 | train MSE 0.0046 | test MSE 0.3248
Epoch 704 | train MSE 0.0044 | test MSE 0.3344
Epoch 705 | train MSE 0.0041 | test MSE 0.3432
Epoch 706 | train MSE 0.0040 | test MSE 0.3133
Epoch 707 | train MSE 0.0045 | test MSE 0.3643
Epoch 708 | train MSE 0.0040 | test MSE 0.3229
Epoch 709 | train MSE 0.0044 | test MSE 0.3326
Epoch 710 | train MSE 0.0042 | test MSE 0.3395
Epoch 711 | train MSE 0.0041 | test MSE 0.3422
Epoch 712 | train MSE 0.0041 | test MSE 0.3464
Epoch 713 | train MSE 0.0034 | test MSE 0.3200
Epoch 714 | train MSE 0.0035 | test MSE 0.3433
Epoch 715 | train MSE 0.0032 | test MSE 0.3299
Epoch 716 | train MSE 0.0035 | test MSE 0.3261
Epoch 717 | train MSE 0.0032 | test MSE 0.3301
Epoch 718 | train MSE 0.0035 | test MSE 0.3175
Epoch 719 | train MSE 0.0034 | test MSE 0.3374
Epoch 720 | train MSE 0.0034 | test MSE 0.3268
Epoch 721 | train MSE 0.0036 | test MSE 0.3233
Epoch 722 | train MSE 0.0034 | test MSE 0.3307
Epoch 723 | train MSE 0.0038 | test MSE 0.3273
Epoch 724 | train MSE 0.0036 | test MSE 0.3348
Epoch 725 | train MSE 0.0036 | test MSE 0.3143
Epoch 726 | train MSE 0.0036 | test MSE 0.3262
Epoch 727 | train MSE 0.0036 | test MSE 0.3210
Epoch 728 | train MSE 0.0034 | test MSE 0.3272
Epoch 729 | train MSE 0.0032 | test MSE 0.3373
Epoch 730 | train MSE 0.0031 | test MSE 0.3243
Epoch 731 | train MSE 0.0033 | test MSE 0.3318
Epoch 732 | train MSE 0.0030 | test MSE 0.3225
Epoch 733 | train MSE 0.0030 | test MSE 0.3192
Epoch 734 | train MSE 0.0030 | test MSE 0.3342
Epoch 735 | train MSE 0.0031 | test MSE 0.3255
Epoch 736 | train MSE 0.0031 | test MSE 0.3204
Epoch 737 | train MSE 0.0030 | test MSE 0.3184
Epoch 738 | train MSE 0.0028 | test MSE 0.3321
Epoch 739 | train MSE 0.0031 | test MSE 0.3479
Epoch 740 | train MSE 0.0031 | test MSE 0.3250
Epoch 741 | train MSE 0.0032 | test MSE 0.3314
Epoch 742 | train MSE 0.0032 | test MSE 0.3225
Epoch 743 | train MSE 0.0031 | test MSE 0.3197
Epoch 744 | train MSE 0.0033 | test MSE 0.3313
Epoch 745 | train MSE 0.0030 | test MSE 0.3232
Epoch 746 | train MSE 0.0032 | test MSE 0.3247
Epoch 747 | train MSE 0.0034 | test MSE 0.3172
Epoch 748 | train MSE 0.0035 | test MSE 0.3331
Epoch 749 | train MSE 0.0031 | test MSE 0.3118
Epoch 750 | train MSE 0.0034 | test MSE 0.3300
Epoch 751 | train MSE 0.0035 | test MSE 0.3483
Epoch 752 | train MSE 0.0036 | test MSE 0.3132
Epoch 753 | train MSE 0.0040 | test MSE 0.3367
Epoch 754 | train MSE 0.0037 | test MSE 0.3363
Epoch 755 | train MSE 0.0034 | test MSE 0.2942
Epoch 756 | train MSE 0.0036 | test MSE 0.3318
Epoch 757 | train MSE 0.0034 | test MSE 0.3144
Epoch 758 | train MSE 0.0033 | test MSE 0.3110
Epoch 759 | train MSE 0.0035 | test MSE 0.3424
Epoch 760 | train MSE 0.0034 | test MSE 0.3065
Epoch 761 | train MSE 0.0034 | test MSE 0.3313
Epoch 762 | train MSE 0.0032 | test MSE 0.3287
Epoch 763 | train MSE 0.0032 | test MSE 0.3152
Epoch 764 | train MSE 0.0038 | test MSE 0.3331
Epoch 765 | train MSE 0.0041 | test MSE 0.3107
Epoch 766 | train MSE 0.0040 | test MSE 0.3330
Epoch 767 | train MSE 0.0047 | test MSE 0.3158
Epoch 768 | train MSE 0.0039 | test MSE 0.3467
Epoch 769 | train MSE 0.0041 | test MSE 0.3045
Epoch 770 | train MSE 0.0043 | test MSE 0.3356
Epoch 771 | train MSE 0.0038 | test MSE 0.3286
Epoch 772 | train MSE 0.0037 | test MSE 0.3127
Epoch 773 | train MSE 0.0039 | test MSE 0.3409
Epoch 774 | train MSE 0.0037 | test MSE 0.3045
Epoch 775 | train MSE 0.0041 | test MSE 0.3231
Epoch 776 | train MSE 0.0040 | test MSE 0.3387
Epoch 777 | train MSE 0.0038 | test MSE 0.3047
Epoch 778 | train MSE 0.0036 | test MSE 0.3151
Epoch 779 | train MSE 0.0032 | test MSE 0.3196
Epoch 780 | train MSE 0.0033 | test MSE 0.3126
Epoch 781 | train MSE 0.0035 | test MSE 0.3375
Epoch 782 | train MSE 0.0039 | test MSE 0.3274
Epoch 783 | train MSE 0.0035 | test MSE 0.3221
Epoch 784 | train MSE 0.0032 | test MSE 0.3292
Epoch 785 | train MSE 0.0031 | test MSE 0.3138
Epoch 786 | train MSE 0.0031 | test MSE 0.3165
Epoch 787 | train MSE 0.0031 | test MSE 0.3179
Epoch 788 | train MSE 0.0027 | test MSE 0.3271
Epoch 789 | train MSE 0.0029 | test MSE 0.3258
Epoch 790 | train MSE 0.0027 | test MSE 0.3103
Epoch 791 | train MSE 0.0030 | test MSE 0.3282
Epoch 792 | train MSE 0.0031 | test MSE 0.3127
Epoch 793 | train MSE 0.0030 | test MSE 0.3193
Epoch 794 | train MSE 0.0027 | test MSE 0.3156
Epoch 795 | train MSE 0.0026 | test MSE 0.3068
Epoch 796 | train MSE 0.0033 | test MSE 0.3182
Epoch 797 | train MSE 0.0032 | test MSE 0.3168
Epoch 798 | train MSE 0.0036 | test MSE 0.3237
Epoch 799 | train MSE 0.0033 | test MSE 0.3335
Epoch 800 | train MSE 0.0034 | test MSE 0.3124
Epoch 801 | train MSE 0.0029 | test MSE 0.3252
Epoch 802 | train MSE 0.0029 | test MSE 0.3121
Epoch 803 | train MSE 0.0028 | test MSE 0.3043
Epoch 804 | train MSE 0.0026 | test MSE 0.3155
Epoch 805 | train MSE 0.0026 | test MSE 0.3277
Epoch 806 | train MSE 0.0026 | test MSE 0.3169
Epoch 807 | train MSE 0.0024 | test MSE 0.3164
Epoch 808 | train MSE 0.0026 | test MSE 0.3076
Epoch 809 | train MSE 0.0026 | test MSE 0.3197
Epoch 810 | train MSE 0.0027 | test MSE 0.3136
Epoch 811 | train MSE 0.0027 | test MSE 0.3223
Epoch 812 | train MSE 0.0029 | test MSE 0.3269
Epoch 813 | train MSE 0.0030 | test MSE 0.3239
Epoch 814 | train MSE 0.0031 | test MSE 0.3130
Epoch 815 | train MSE 0.0030 | test MSE 0.3272
Epoch 816 | train MSE 0.0032 | test MSE 0.3117
Epoch 817 | train MSE 0.0029 | test MSE 0.3352
Epoch 818 | train MSE 0.0031 | test MSE 0.3077
Epoch 819 | train MSE 0.0029 | test MSE 0.3238
Epoch 820 | train MSE 0.0028 | test MSE 0.3079
Epoch 821 | train MSE 0.0029 | test MSE 0.3109
Epoch 822 | train MSE 0.0025 | test MSE 0.3230
Epoch 823 | train MSE 0.0026 | test MSE 0.3166
Epoch 824 | train MSE 0.0027 | test MSE 0.3320
Epoch 825 | train MSE 0.0027 | test MSE 0.3036
Epoch 826 | train MSE 0.0027 | test MSE 0.3134
Epoch 827 | train MSE 0.0027 | test MSE 0.3156
Epoch 828 | train MSE 0.0025 | test MSE 0.3068
Epoch 829 | train MSE 0.0027 | test MSE 0.3367
Epoch 830 | train MSE 0.0026 | test MSE 0.3179
Epoch 831 | train MSE 0.0028 | test MSE 0.3191
Epoch 832 | train MSE 0.0025 | test MSE 0.3276
Epoch 833 | train MSE 0.0024 | test MSE 0.3025
Epoch 834 | train MSE 0.0027 | test MSE 0.3234
Epoch 835 | train MSE 0.0027 | test MSE 0.2989
Epoch 836 | train MSE 0.0027 | test MSE 0.3232
Epoch 837 | train MSE 0.0027 | test MSE 0.3196
Epoch 838 | train MSE 0.0028 | test MSE 0.3203
Epoch 839 | train MSE 0.0027 | test MSE 0.3023
Epoch 840 | train MSE 0.0029 | test MSE 0.3244
Epoch 841 | train MSE 0.0027 | test MSE 0.3152
Epoch 842 | train MSE 0.0029 | test MSE 0.3196
Epoch 843 | train MSE 0.0025 | test MSE 0.3229
Epoch 844 | train MSE 0.0026 | test MSE 0.3273
Epoch 845 | train MSE 0.0024 | test MSE 0.3016
Epoch 846 | train MSE 0.0027 | test MSE 0.3115
Epoch 847 | train MSE 0.0025 | test MSE 0.3260
Epoch 848 | train MSE 0.0026 | test MSE 0.3243
Epoch 849 | train MSE 0.0026 | test MSE 0.3182
Epoch 850 | train MSE 0.0026 | test MSE 0.3156
Epoch 851 | train MSE 0.0027 | test MSE 0.3022
Epoch 852 | train MSE 0.0025 | test MSE 0.3234
Epoch 853 | train MSE 0.0022 | test MSE 0.3148
Epoch 854 | train MSE 0.0025 | test MSE 0.3132
Epoch 855 | train MSE 0.0025 | test MSE 0.3171
Epoch 856 | train MSE 0.0025 | test MSE 0.3146
Epoch 857 | train MSE 0.0025 | test MSE 0.3100
Epoch 858 | train MSE 0.0023 | test MSE 0.3139
Epoch 859 | train MSE 0.0023 | test MSE 0.3088
Epoch 860 | train MSE 0.0023 | test MSE 0.3113
Epoch 861 | train MSE 0.0023 | test MSE 0.3099
Epoch 862 | train MSE 0.0021 | test MSE 0.3090
Epoch 863 | train MSE 0.0023 | test MSE 0.3144
Epoch 864 | train MSE 0.0021 | test MSE 0.3012
Epoch 865 | train MSE 0.0022 | test MSE 0.3124
Epoch 866 | train MSE 0.0022 | test MSE 0.3082
Epoch 867 | train MSE 0.0021 | test MSE 0.3158
Epoch 868 | train MSE 0.0023 | test MSE 0.3253
Epoch 869 | train MSE 0.0023 | test MSE 0.3019
Epoch 870 | train MSE 0.0022 | test MSE 0.3116
Epoch 871 | train MSE 0.0023 | test MSE 0.2893
Epoch 872 | train MSE 0.0022 | test MSE 0.3159
Epoch 873 | train MSE 0.0022 | test MSE 0.3120
Epoch 874 | train MSE 0.0024 | test MSE 0.2886
Epoch 875 | train MSE 0.0024 | test MSE 0.3062
Epoch 876 | train MSE 0.0025 | test MSE 0.2988
Epoch 877 | train MSE 0.0024 | test MSE 0.3078
Epoch 878 | train MSE 0.0021 | test MSE 0.3312
Epoch 879 | train MSE 0.0023 | test MSE 0.3078
Epoch 880 | train MSE 0.0025 | test MSE 0.3195
Epoch 881 | train MSE 0.0023 | test MSE 0.3163
Epoch 882 | train MSE 0.0023 | test MSE 0.3054
Epoch 883 | train MSE 0.0023 | test MSE 0.3210
Epoch 884 | train MSE 0.0022 | test MSE 0.3007
Epoch 885 | train MSE 0.0023 | test MSE 0.3073
Epoch 886 | train MSE 0.0023 | test MSE 0.3060
Epoch 887 | train MSE 0.0022 | test MSE 0.2947
Epoch 888 | train MSE 0.0023 | test MSE 0.3184
Epoch 889 | train MSE 0.0026 | test MSE 0.3106
Epoch 890 | train MSE 0.0041 | test MSE 0.3061
Epoch 891 | train MSE 0.0032 | test MSE 0.3274
Epoch 892 | train MSE 0.0047 | test MSE 0.3366
Epoch 893 | train MSE 0.0036 | test MSE 0.2927
Epoch 894 | train MSE 0.0031 | test MSE 0.2983
Epoch 895 | train MSE 0.0030 | test MSE 0.3236
Epoch 896 | train MSE 0.0030 | test MSE 0.2947
Epoch 897 | train MSE 0.0029 | test MSE 0.3234
Epoch 898 | train MSE 0.0029 | test MSE 0.3045
Epoch 899 | train MSE 0.0030 | test MSE 0.3141
Epoch 900 | train MSE 0.0027 | test MSE 0.3160
Epoch 901 | train MSE 0.0025 | test MSE 0.3083
Epoch 902 | train MSE 0.0025 | test MSE 0.3242
Epoch 903 | train MSE 0.0026 | test MSE 0.3192
Epoch 904 | train MSE 0.0024 | test MSE 0.2958
Epoch 905 | train MSE 0.0025 | test MSE 0.3228
Epoch 906 | train MSE 0.0023 | test MSE 0.3122
Epoch 907 | train MSE 0.0020 | test MSE 0.3149
Epoch 908 | train MSE 0.0020 | test MSE 0.3070
Epoch 909 | train MSE 0.0022 | test MSE 0.3146
Epoch 910 | train MSE 0.0022 | test MSE 0.3096
Epoch 911 | train MSE 0.0022 | test MSE 0.3157
Epoch 912 | train MSE 0.0020 | test MSE 0.3119
Epoch 913 | train MSE 0.0021 | test MSE 0.3105
Epoch 914 | train MSE 0.0019 | test MSE 0.3169
Epoch 915 | train MSE 0.0019 | test MSE 0.3009
Epoch 916 | train MSE 0.0020 | test MSE 0.3044
Epoch 917 | train MSE 0.0020 | test MSE 0.3165
Epoch 918 | train MSE 0.0020 | test MSE 0.2983
Epoch 919 | train MSE 0.0021 | test MSE 0.3197
Epoch 920 | train MSE 0.0021 | test MSE 0.3022
Epoch 921 | train MSE 0.0020 | test MSE 0.3056
Epoch 922 | train MSE 0.0020 | test MSE 0.3101
Epoch 923 | train MSE 0.0021 | test MSE 0.3097
Epoch 924 | train MSE 0.0021 | test MSE 0.3051
Epoch 925 | train MSE 0.0020 | test MSE 0.3070
Epoch 926 | train MSE 0.0020 | test MSE 0.3034
Epoch 927 | train MSE 0.0020 | test MSE 0.3086
Epoch 928 | train MSE 0.0020 | test MSE 0.2993
Epoch 929 | train MSE 0.0020 | test MSE 0.3097
Epoch 930 | train MSE 0.0019 | test MSE 0.3021
Epoch 931 | train MSE 0.0020 | test MSE 0.3093
Epoch 932 | train MSE 0.0020 | test MSE 0.3072
Epoch 933 | train MSE 0.0021 | test MSE 0.3063
Epoch 934 | train MSE 0.0021 | test MSE 0.2982
Epoch 935 | train MSE 0.0021 | test MSE 0.3105
Epoch 936 | train MSE 0.0022 | test MSE 0.2903
Epoch 937 | train MSE 0.0023 | test MSE 0.3098
Epoch 938 | train MSE 0.0022 | test MSE 0.3132
Epoch 939 | train MSE 0.0022 | test MSE 0.3087
Epoch 940 | train MSE 0.0022 | test MSE 0.2935
Epoch 941 | train MSE 0.0021 | test MSE 0.3024
Epoch 942 | train MSE 0.0021 | test MSE 0.2888
Epoch 943 | train MSE 0.0021 | test MSE 0.3260
Epoch 944 | train MSE 0.0024 | test MSE 0.3006
Epoch 945 | train MSE 0.0023 | test MSE 0.3329
Epoch 946 | train MSE 0.0022 | test MSE 0.3037
Epoch 947 | train MSE 0.0021 | test MSE 0.3204
Epoch 948 | train MSE 0.0020 | test MSE 0.2996
Epoch 949 | train MSE 0.0022 | test MSE 0.3100
Epoch 950 | train MSE 0.0021 | test MSE 0.3047
Epoch 951 | train MSE 0.0023 | test MSE 0.3188
